file,source_sbom,asset_id,vendor,product,device_class,purdue_level,network_exposure,sector,component_count,affected_component_count,cve_total,critical,high,medium,low,unknown,max_cvss
ICS-0220_honeywell_excel-web-ii-bacnet-controller-xl1000c1000_SBOM-CVE.json,ICS-0220_honeywell_excel-web-ii-bacnet-controller-xl1000c1000_SBOM.json,ICS-0220,Honeywell International,Excel Web II BACnet Controller XL1000C1000,bas-controller,1,control-network,district-heating,17,9,18,4,8,4,1,1,9.8
ICS-0221_siemens_desigo-pxc-automation-station-pxc200-e-d_SBOM-CVE.json,ICS-0221_siemens_desigo-pxc-automation-station-pxc200-e-d_SBOM.json,ICS-0221,Siemens AG,Desigo PXC Automation Station PXC200-E.D,bas-controller,1,dmz-routable,district-heating,11,3,5,0,4,1,0,0,7.5
ICS-0222_schneider_smartx-as-p-controller-as-b_SBOM-CVE.json,ICS-0222_schneider_smartx-as-p-controller-as-b_SBOM.json,ICS-0222,Schneider Electric,SmartX AS-P Controller AS-B,bas-controller,1,remote-accessible,semiconductor-fab,13,4,7,1,4,2,0,0,9.8
ICS-0223_delta_ez-building-controller-ezns-500_SBOM-CVE.json,ICS-0223_delta_ez-building-controller-ezns-500_SBOM.json,ICS-0223,Delta Electronics,eZ Building Controller eZNS-500,bas-controller,1,control-network,district-heating,13,3,7,1,5,1,0,0,9.8
ICS-0224_phoenix_radioline-wireless-gateway-rad-900_SBOM-CVE.json,ICS-0224_phoenix_radioline-wireless-gateway-rad-900_SBOM.json,ICS-0224,Phoenix Contact,Radioline Wireless Gateway RAD-900,wireless-gateway,1,isolated-cell,building-automation,11,5,9,6,3,0,0,0,9.8
ICS-0225_moxa_awk-industrial-wireless-ap-awk-4131a_SBOM-CVE.json,ICS-0225_moxa_awk-industrial-wireless-ap-awk-4131a_SBOM.json,ICS-0225,Moxa Inc.,AWK Industrial Wireless AP AWK-4131A,wireless-gateway,2,isolated-cell,water-treatment,18,8,18,4,11,3,0,0,9.8
ICS-0226_emerson_wireless-1420-gateway-1410s_SBOM-CVE.json,ICS-0226_emerson_wireless-1420-gateway-1410s_SBOM.json,ICS-0226,Emerson Electric,Wireless 1420 Gateway 1410S,wireless-gateway,1,isolated-cell,chemical,13,5,10,2,6,2,0,0,9.8
ICS-0227_siemens_simatic-s7-1500-cpu-1516-3-pn-dp_SBOM-CVE.json,ICS-0227_siemens_simatic-s7-1500-cpu-1516-3-pn-dp_SBOM.json,ICS-0227,Siemens AG,SIMATIC S7-1500 CPU 1516-3 PN/DP,plc,1,isolated-cell,manufacturing-process,18,7,17,4,9,3,0,1,9.8
ICS-0228_siemens_simatic-s7-1200-cpu-1215c_SBOM-CVE.json,ICS-0228_siemens_simatic-s7-1200-cpu-1215c_SBOM.json,ICS-0228,Siemens AG,SIMATIC S7-1200 CPU 1215C,plc,1,remote-accessible,manufacturing-process,16,6,12,2,4,6,0,0,9.8
ICS-0229_siemens_simatic-s7-400-cpu-417-4h_SBOM-CVE.json,ICS-0229_siemens_simatic-s7-400-cpu-417-4h_SBOM.json,ICS-0229,Siemens AG,SIMATIC S7-400 CPU 417-4H,plc,1,dmz-routable,manufacturing-discrete,14,5,10,2,8,0,0,0,9.8
ICS-0230_rockwell_controllogix-controller-1756-l81e_SBOM-CVE.json,ICS-0230_rockwell_controllogix-controller-1756-l81e_SBOM.json,ICS-0230,Rockwell Automation,ControlLogix Controller 1756-L81E,plc,1,remote-accessible,chemical,19,7,16,4,6,5,0,1,9.8
ICS-0231_rockwell_compactlogix-controller-5370-l33er_SBOM-CVE.json,ICS-0231_rockwell_compactlogix-controller-5370-l33er_SBOM.json,ICS-0231,Rockwell Automation,CompactLogix Controller 5370-L33ER,plc,1,control-network,pulp-and-paper,15,7,17,7,5,5,0,0,9.8
ICS-0232_rockwell_micrologix-controller-1200-e_SBOM-CVE.json,ICS-0232_rockwell_micrologix-controller-1200-e_SBOM.json,ICS-0232,Rockwell Automation,MicroLogix Controller 1200-E,plc,1,dmz-routable,semiconductor-fab,14,5,10,1,6,3,0,0,9.1
ICS-0233_schneider_modicon-m340-controller-bmxp342030_SBOM-CVE.json,ICS-0233_schneider_modicon-m340-controller-bmxp342030_SBOM.json,ICS-0233,Schneider Electric,Modicon M340 Controller BMXP342030,plc,1,remote-accessible,building-automation,20,9,23,11,6,6,0,0,9.8
ICS-0234_schneider_modicon-m580-epac-bmeh586040_SBOM-CVE.json,ICS-0234_schneider_modicon-m580-epac-bmeh586040_SBOM.json,ICS-0234,Schneider Electric,Modicon M580 ePAC BMEH586040,plc,1,remote-accessible,semiconductor-fab,22,8,18,2,11,5,0,0,9.8
ICS-0235_mitsubishi_melsec-iq-r-cpu-r16cpu_SBOM-CVE.json,ICS-0235_mitsubishi_melsec-iq-r-cpu-r16cpu_SBOM.json,ICS-0235,Mitsubishi Electric,MELSEC iQ-R CPU R16CPU,plc,1,control-network,food-and-beverage,18,8,20,8,4,7,0,1,10.0
ICS-0236_mitsubishi_melsec-q-series-cpu-q13udh_SBOM-CVE.json,ICS-0236_mitsubishi_melsec-q-series-cpu-q13udh_SBOM.json,ICS-0236,Mitsubishi Electric,MELSEC-Q Series CPU Q13UDH,plc,1,isolated-cell,district-heating,13,2,6,3,1,0,0,2,9.8
ICS-0237_omron_sysmac-nj-machine-controller-nj501-1500_SBOM-CVE.json,ICS-0237_omron_sysmac-nj-machine-controller-nj501-1500_SBOM.json,ICS-0237,OMRON Corporation,SYSMAC NJ Machine Controller NJ501-1500,plc,1,control-network,water-treatment,12,5,13,6,4,1,0,2,10.0
ICS-0238_omron_sysmac-cj2-plc-cj2h-cpu68_SBOM-CVE.json,ICS-0238_omron_sysmac-cj2-plc-cj2h-cpu68_SBOM.json,ICS-0238,OMRON Corporation,SYSMAC CJ2 PLC CJ2H-CPU68,plc,1,isolated-cell,wastewater,16,6,13,4,8,0,0,1,9.8
ICS-0239_beckhoff_twincat-runtime-controller-cx2043_SBOM-CVE.json,ICS-0239_beckhoff_twincat-runtime-controller-cx2043_SBOM.json,ICS-0239,Beckhoff Automation,TwinCAT Runtime Controller CX2043,plc,1,isolated-cell,food-and-beverage,16,4,8,1,6,1,0,0,9.8
ICS-0240_wago_pfc200-controller-750-8212_SBOM-CVE.json,ICS-0240_wago_pfc200-controller-750-8212_SBOM.json,ICS-0240,WAGO GmbH,PFC200 Controller 750-8212,plc,1,remote-accessible,wastewater,22,8,18,3,9,4,2,0,9.8
ICS-0241_phoenix_axc-f-2152-controller-axc-f-1152_SBOM-CVE.json,ICS-0241_phoenix_axc-f-2152-controller-axc-f-1152_SBOM.json,ICS-0241,Phoenix Contact,AXC F 2152 Controller AXC-F-1152,plc,1,remote-accessible,pharmaceutical,19,6,13,2,10,1,0,0,9.8
ICS-0242_br_x20-controller-x20cp0484_SBOM-CVE.json,ICS-0242_br_x20-controller-x20cp0484_SBOM.json,ICS-0242,B&R Industrial Automation,X20 Controller X20CP0484,plc,1,control-network,district-heating,16,6,12,5,5,0,0,2,9.8
ICS-0243_ls-electric_xgt-plc-cpu-xgr-cpuh_SBOM-CVE.json,ICS-0243_ls-electric_xgt-plc-cpu-xgr-cpuh_SBOM.json,ICS-0243,LS ELECTRIC,XGT PLC CPU XGR-CPUH,plc,1,control-network,chemical,11,5,14,8,5,0,0,1,10.0
ICS-0244_delta_as-series-plc-as324mt-a_SBOM-CVE.json,ICS-0244_delta_as-series-plc-as324mt-a_SBOM.json,ICS-0244,Delta Electronics,AS Series PLC AS324MT-A,plc,1,isolated-cell,oil-and-gas-upstream,17,4,10,3,6,0,0,1,9.8
ICS-0245_unitronics_unistream-plc-usc-b10-t24_SBOM-CVE.json,ICS-0245_unitronics_unistream-plc-usc-b10-t24_SBOM.json,ICS-0245,Unitronics,UniStream PLC USC-B10-T24,plc,1,dmz-routable,building-automation,21,6,10,2,6,2,0,0,9.8
ICS-0246_idec_microsmart-fc6a-plc-fc6a-c24r2c_SBOM-CVE.json,ICS-0246_idec_microsmart-fc6a-plc-fc6a-c24r2c_SBOM.json,ICS-0246,IDEC Corporation,MicroSmart FC6A PLC FC6A-C24R2C,plc,1,dmz-routable,pharmaceutical,13,6,12,5,5,2,0,0,9.8
ICS-0247_panasonic_fp7-series-plc-afp7cps21_SBOM-CVE.json,ICS-0247_panasonic_fp7-series-plc-afp7cps21_SBOM.json,ICS-0247,"Panasonic Industry Co., Ltd.",FP7 Series PLC AFP7CPS21,plc,1,isolated-cell,steel-and-metals,11,4,8,2,4,0,0,2,9.8
ICS-0248_keyence_kv-8000-plc-kv-5500_SBOM-CVE.json,ICS-0248_keyence_kv-8000-plc-kv-5500_SBOM.json,ICS-0248,KEYENCE Corporation,KV-8000 PLC KV-5500,plc,1,remote-accessible,oil-and-gas-upstream,16,4,9,5,4,0,0,0,9.8
ICS-0249_fuji_micrex-sx-plc-np1ps-117r_SBOM-CVE.json,ICS-0249_fuji_micrex-sx-plc-np1ps-117r_SBOM.json,ICS-0249,Fuji Electric,MICREX-SX PLC NP1PS-117R,plc,1,isolated-cell,district-heating,14,4,7,1,4,1,0,1,9.1
ICS-0250_codesys_codesys-control-runtime-rte-v3_SBOM-CVE.json,ICS-0250_codesys_codesys-control-runtime-rte-v3_SBOM.json,ICS-0250,CODESYS GmbH,CODESYS Control Runtime RTE V3,plc-runtime,1,isolated-cell,pulp-and-paper,23,10,26,2,16,7,1,0,9.8
ICS-0251_abb_rtu560-telecontrol-unit-560cig10_SBOM-CVE.json,ICS-0251_abb_rtu560-telecontrol-unit-560cig10_SBOM.json,ICS-0251,ABB Ltd,RTU560 Telecontrol Unit 560CIG10,rtu,1,remote-accessible,port-and-logistics,15,4,8,2,1,4,0,1,9.1
ICS-0252_schneider_scadapack-rtu-570_SBOM-CVE.json,ICS-0252_schneider_scadapack-rtu-570_SBOM.json,ICS-0252,Schneider Electric,SCADAPack RTU 570,rtu,1,isolated-cell,power-generation,16,4,10,1,6,3,0,0,9.8
ICS-0253_ge_d20-mx-substation-controller-d400_SBOM-CVE.json,ICS-0253_ge_d20-mx-substation-controller-d400_SBOM.json,ICS-0253,GE Vernova,D20 MX Substation Controller D400,rtu,1,dmz-routable,power-generation,20,10,19,3,12,4,0,0,9.8
ICS-0254_siemens_sicam-a8000-rtu-cp-8000_SBOM-CVE.json,ICS-0254_siemens_sicam-a8000-rtu-cp-8000_SBOM.json,ICS-0254,Siemens AG,SICAM A8000 RTU CP-8000,rtu,1,isolated-cell,semiconductor-fab,20,9,20,7,11,2,0,0,9.8
ICS-0255_hitachi-energy_rtu500-series-rtu540_SBOM-CVE.json,ICS-0255_hitachi-energy_rtu500-series-rtu540_SBOM.json,ICS-0255,Hitachi Energy,RTU500 Series RTU540,rtu,1,dmz-routable,pharmaceutical,17,6,14,5,7,2,0,0,10.0
ICS-0256_moxa_iopac-programmable-controller-5542-c-t_SBOM-CVE.json,ICS-0256_moxa_iopac-programmable-controller-5542-c-t_SBOM.json,ICS-0256,Moxa Inc.,ioPAC Programmable Controller 5542-C-T,rtu,1,control-network,pulp-and-paper,15,6,12,3,6,3,0,0,9.8
ICS-0257_red-lion_data-station-plus-rtu-dspgt000_SBOM-CVE.json,ICS-0257_red-lion_data-station-plus-rtu-dspgt000_SBOM.json,ICS-0257,Red Lion Controls,Data Station Plus RTU DSPGT000,rtu,1,isolated-cell,semiconductor-fab,21,8,21,4,9,8,0,0,9.8
ICS-0258_sel_sel-451-protection-system-487e_SBOM-CVE.json,ICS-0258_sel_sel-451-protection-system-487e_SBOM.json,ICS-0258,Schweitzer Engineering Laboratories,SEL-451 Protection System 487E,ied,1,isolated-cell,building-automation,15,6,14,5,5,4,0,0,10.0
ICS-0259_sel_sel-3530-rtac-3555_SBOM-CVE.json,ICS-0259_sel_sel-3530-rtac-3555_SBOM.json,ICS-0259,Schweitzer Engineering Laboratories,SEL-3530 RTAC 3555,ied,1,isolated-cell,manufacturing-discrete,16,3,7,5,2,0,0,0,9.8
ICS-0260_hitachi-energy_ref615-feeder-protection-relay-red615_SBOM-CVE.json,ICS-0260_hitachi-energy_ref615-feeder-protection-relay-red615_SBOM.json,ICS-0260,Hitachi Energy,REF615 Feeder Protection Relay RED615,ied,1,isolated-cell,pharmaceutical,19,7,17,6,9,1,0,1,9.8
ICS-0261_siemens_siprotec-5-protection-relay-7ut85_SBOM-CVE.json,ICS-0261_siemens_siprotec-5-protection-relay-7ut85_SBOM.json,ICS-0261,Siemens AG,SIPROTEC 5 Protection Relay 7UT85,ied,1,dmz-routable,pharmaceutical,13,2,5,1,1,3,0,0,9.1
ICS-0262_ge_multilin-ur-relay-l90_SBOM-CVE.json,ICS-0262_ge_multilin-ur-relay-l90_SBOM.json,ICS-0262,GE Vernova,Multilin UR Relay L90,ied,1,control-network,power-transmission,15,3,6,0,1,5,0,0,8.1
ICS-0263_schneider_easergy-p3-protection-relay-p3f30_SBOM-CVE.json,ICS-0263_schneider_easergy-p3-protection-relay-p3f30_SBOM.json,ICS-0263,Schneider Electric,Easergy P3 Protection Relay P3F30,ied,1,control-network,power-generation,17,5,13,6,7,0,0,0,10.0
ICS-0264_nari_pcs-9611-feeder-protection-pcs-9671_SBOM-CVE.json,ICS-0264_nari_pcs-9611-feeder-protection-pcs-9671_SBOM.json,ICS-0264,NARI Technology,PCS-9611 Feeder Protection PCS-9671,ied,1,dmz-routable,port-and-logistics,16,5,12,6,3,3,0,0,9.8
ICS-0265_hd-hyundai_higen-protection-relay-hgr-300_SBOM-CVE.json,ICS-0265_hd-hyundai_higen-protection-relay-hgr-300_SBOM.json,ICS-0265,HD Hyundai Electric,HiGEN Protection Relay HGR-300,ied,1,remote-accessible,chemical,14,4,8,2,5,1,0,0,9.1
ICS-0266_siemens_simatic-hmi-comfort-panel-kp700_SBOM-CVE.json,ICS-0266_siemens_simatic-hmi-comfort-panel-kp700_SBOM.json,ICS-0266,Siemens AG,SIMATIC HMI Comfort Panel KP700,hmi,2,remote-accessible,transportation-metro,13,3,9,4,4,1,0,0,9.8
ICS-0267_rockwell_panelview-plus-terminal-6-compact-600_SBOM-CVE.json,ICS-0267_rockwell_panelview-plus-terminal-6-compact-600_SBOM.json,ICS-0267,Rockwell Automation,PanelView Plus Terminal 6 Compact 600,hmi,2,dmz-routable,oil-and-gas-upstream,12,4,10,3,7,0,0,0,9.8
ICS-0268_schneider_magelis-gtu-hmi-hmist6500_SBOM-CVE.json,ICS-0268_schneider_magelis-gtu-hmi-hmist6500_SBOM.json,ICS-0268,Schneider Electric,Magelis GTU HMI HMIST6500,hmi,2,control-network,steel-and-metals,17,5,8,4,2,2,0,0,9.8
ICS-0269_mitsubishi_got2000-graphic-terminal-gt2107-wtbd_SBOM-CVE.json,ICS-0269_mitsubishi_got2000-graphic-terminal-gt2107-wtbd_SBOM.json,ICS-0269,Mitsubishi Electric,GOT2000 Graphic Terminal GT2107-WTBD,hmi,2,remote-accessible,automotive,17,7,14,6,6,1,0,1,9.8
ICS-0270_advantech_webop-operator-panel-wop-2070t_SBOM-CVE.json,ICS-0270_advantech_webop-operator-panel-wop-2070t_SBOM.json,ICS-0270,"Advantech Co., Ltd.",WebOP Operator Panel WOP-2070T,hmi,2,remote-accessible,port-and-logistics,19,6,13,3,7,3,0,0,9.8
ICS-0271_delta_dop-100-hmi-dop-103bq_SBOM-CVE.json,ICS-0271_delta_dop-100-hmi-dop-103bq_SBOM.json,ICS-0271,Delta Electronics,DOP-100 HMI DOP-103BQ,hmi,2,control-network,food-and-beverage,17,8,19,8,8,1,0,2,9.8
ICS-0272_omron_na-series-hmi-na5-15w_SBOM-CVE.json,ICS-0272_omron_na-series-hmi-na5-15w_SBOM.json,ICS-0272,OMRON Corporation,NA Series HMI NA5-15W,hmi,2,control-network,chemical,16,3,8,2,5,1,0,0,9.8
ICS-0273_pilz_pmi-operator-terminal-pmi-5_SBOM-CVE.json,ICS-0273_pilz_pmi-operator-terminal-pmi-5_SBOM.json,ICS-0273,Pilz GmbH,PMI Operator Terminal PMI 5,hmi,2,isolated-cell,oil-and-gas-midstream,14,2,5,0,2,3,0,0,7.5
ICS-0274_aveva_aveva-plant-scada-2023-r2_SBOM-CVE.json,ICS-0274_aveva_aveva-plant-scada-2023-r2_SBOM.json,ICS-0274,AVEVA Group plc,AVEVA Plant SCADA 2023 R2,scada-server,2,control-network,power-generation,15,3,6,0,3,3,0,0,8.8
ICS-0275_inductive_ignition-scada-platform-8-3_SBOM-CVE.json,ICS-0275_inductive_ignition-scada-platform-8-3_SBOM.json,ICS-0275,Inductive Automation,Ignition SCADA Platform 8.3,scada-server,2,isolated-cell,manufacturing-process,13,4,10,2,6,2,0,0,9.8
ICS-0276_copadata_zenon-supervisor-12_SBOM-CVE.json,ICS-0276_copadata_zenon-supervisor-12_SBOM.json,ICS-0276,COPA-DATA GmbH,zenon Supervisor 12,scada-server,2,isolated-cell,power-distribution,15,4,7,3,3,1,0,0,9.8
ICS-0277_siemens_simatic-wincc-unified-v18_SBOM-CVE.json,ICS-0277_siemens_simatic-wincc-unified-v18_SBOM.json,ICS-0277,Siemens AG,SIMATIC WinCC Unified V18,scada-server,2,dmz-routable,wastewater,16,7,16,4,6,6,0,0,9.8
ICS-0278_ge_cimplicity-hmi-scada-2023_SBOM-CVE.json,ICS-0278_ge_cimplicity-hmi-scada-2023_SBOM.json,ICS-0278,GE Vernova,CIMPLICITY HMI/SCADA 2023,scada-server,2,dmz-routable,power-generation,17,3,7,1,5,1,0,0,9.8
ICS-0279_schneider_ecostruxure-geo-scada-expert-2023_SBOM-CVE.json,ICS-0279_schneider_ecostruxure-geo-scada-expert-2023_SBOM.json,ICS-0279,Schneider Electric,EcoStruxure Geo SCADA Expert 2023,scada-server,2,remote-accessible,power-distribution,17,5,12,2,7,3,0,0,9.8
ICS-0280_rockwell_factorytalk-view-se-14-00_SBOM-CVE.json,ICS-0280_rockwell_factorytalk-view-se-14-00_SBOM.json,ICS-0280,Rockwell Automation,FactoryTalk View SE 14.00,scada-server,2,dmz-routable,power-distribution,16,5,9,3,4,2,0,0,9.8
ICS-0281_aveva_aveva-historian-2023-r2_SBOM-CVE.json,ICS-0281_aveva_aveva-historian-2023-r2_SBOM.json,ICS-0281,AVEVA Group plc,AVEVA Historian 2023 R2,historian,3,dmz-routable,manufacturing-discrete,17,6,15,2,11,2,0,0,9.8
ICS-0282_ge_proficy-historian-9-1_SBOM-CVE.json,ICS-0282_ge_proficy-historian-9-1_SBOM.json,ICS-0282,GE Vernova,Proficy Historian 9.1,historian,3,isolated-cell,food-and-beverage,15,5,15,4,7,4,0,0,9.8
ICS-0283_honeywell_uniformance-phd-historian-r321_SBOM-CVE.json,ICS-0283_honeywell_uniformance-phd-historian-r321_SBOM.json,ICS-0283,Honeywell International,Uniformance PHD Historian R321,historian,3,isolated-cell,wastewater,12,5,12,3,9,0,0,0,9.8
ICS-0284_emerson_deltav-continuous-historian-15-lts_SBOM-CVE.json,ICS-0284_emerson_deltav-continuous-historian-15-lts_SBOM.json,ICS-0284,Emerson Electric,DeltaV Continuous Historian 15.LTS,historian,3,isolated-cell,building-automation,15,7,19,4,8,7,0,0,9.8
ICS-0285_yokogawa_exaquantum-plant-information-system-r3-30_SBOM-CVE.json,ICS-0285_yokogawa_exaquantum-plant-information-system-r3-30_SBOM.json,ICS-0285,Yokogawa Electric,Exaquantum Plant Information System R3.30,historian,3,dmz-routable,pharmaceutical,15,4,11,5,4,2,0,0,9.8
ICS-0286_siemens_tia-portal-engineering-suite-v19_SBOM-CVE.json,ICS-0286_siemens_tia-portal-engineering-suite-v19_SBOM.json,ICS-0286,Siemens AG,TIA Portal Engineering Suite V19,engineering-workstation,3,control-network,pharmaceutical,13,3,6,0,4,2,0,0,8.1
ICS-0287_rockwell_studio-5000-logix-designer-34-00_SBOM-CVE.json,ICS-0287_rockwell_studio-5000-logix-designer-34-00_SBOM.json,ICS-0287,Rockwell Automation,Studio 5000 Logix Designer 34.00,engineering-workstation,3,dmz-routable,petrochemical,12,4,10,1,7,2,0,0,9.8
ICS-0288_schneider_ecostruxure-control-expert-v16-1_SBOM-CVE.json,ICS-0288_schneider_ecostruxure-control-expert-v16-1_SBOM.json,ICS-0288,Schneider Electric,EcoStruxure Control Expert V16.1,engineering-workstation,3,control-network,manufacturing-discrete,15,6,14,3,8,3,0,0,9.8
ICS-0289_mitsubishi_gx-works3-engineering-tool-1-100e_SBOM-CVE.json,ICS-0289_mitsubishi_gx-works3-engineering-tool-1-100e_SBOM.json,ICS-0289,Mitsubishi Electric,GX Works3 Engineering Tool 1.100E,engineering-workstation,3,remote-accessible,semiconductor-fab,16,5,11,5,6,0,0,0,9.8
ICS-0290_codesys_codesys-development-system-v3-5-sp19_SBOM-CVE.json,ICS-0290_codesys_codesys-development-system-v3-5-sp19_SBOM.json,ICS-0290,CODESYS GmbH,CODESYS Development System V3.5 SP19,engineering-workstation,3,remote-accessible,power-transmission,19,5,12,2,10,0,0,0,9.8
ICS-0291_abb_automation-builder-2-7_SBOM-CVE.json,ICS-0291_abb_automation-builder-2-7_SBOM.json,ICS-0291,ABB Ltd,Automation Builder 2.7,engineering-workstation,3,isolated-cell,food-and-beverage,16,6,13,3,5,5,0,0,9.8
ICS-0292_emerson_deltav-md-plus-controller-pk_SBOM-CVE.json,ICS-0292_emerson_deltav-md-plus-controller-pk_SBOM.json,ICS-0292,Emerson Electric,DeltaV MD Plus Controller PK,dcs-controller,1,isolated-cell,water-treatment,13,6,16,9,6,0,0,1,9.8
ICS-0293_honeywell_experion-c300-controller-uoc_SBOM-CVE.json,ICS-0293_honeywell_experion-c300-controller-uoc_SBOM.json,ICS-0293,Honeywell International,Experion C300 Controller UOC,dcs-controller,1,isolated-cell,power-generation,13,4,12,6,4,2,0,0,9.8
ICS-0294_yokogawa_centum-vp-field-control-station-afv40s_SBOM-CVE.json,ICS-0294_yokogawa_centum-vp-field-control-station-afv40s_SBOM.json,ICS-0294,Yokogawa Electric,CENTUM VP Field Control Station AFV40S,dcs-controller,1,remote-accessible,pharmaceutical,14,5,10,3,5,2,0,0,9.8
ICS-0295_abb_ac-800m-controller-pm864a_SBOM-CVE.json,ICS-0295_abb_ac-800m-controller-pm864a_SBOM.json,ICS-0295,ABB Ltd,AC 800M Controller PM864A,dcs-controller,1,dmz-routable,chemical,16,6,15,5,5,5,0,0,9.8
ICS-0296_siemens_simatic-pcs-7-as-controller-as-416-3_SBOM-CVE.json,ICS-0296_siemens_simatic-pcs-7-as-controller-as-416-3_SBOM.json,ICS-0296,Siemens AG,SIMATIC PCS 7 AS Controller AS 416-3,dcs-controller,1,dmz-routable,pulp-and-paper,15,4,11,7,4,0,0,0,10.0
ICS-0297_hitachi-energy_symphony-plus-hpc800-spc700_SBOM-CVE.json,ICS-0297_hitachi-energy_symphony-plus-hpc800-spc700_SBOM.json,ICS-0297,Hitachi Energy,Symphony Plus HPC800 SPC700,dcs-controller,1,dmz-routable,port-and-logistics,15,6,15,6,8,1,0,0,9.8
ICS-0298_schneider_triconex-tricon-cx-controller-tri-gp_SBOM-CVE.json,ICS-0298_schneider_triconex-tricon-cx-controller-tri-gp_SBOM.json,ICS-0298,Schneider Electric,Triconex Tricon CX Controller Tri-GP,sis-logic-solver,1,dmz-routable,transportation-metro,18,6,16,4,10,1,0,1,9.8
ICS-0299_hima_himax-safety-controller-himatrix-f35_SBOM-CVE.json,ICS-0299_hima_himax-safety-controller-himatrix-f35_SBOM.json,ICS-0299,HIMA Paul Hildebrandt GmbH,HIMax Safety Controller HIMatrix F35,sis-logic-solver,1,isolated-cell,port-and-logistics,13,5,12,5,7,0,0,0,9.8
ICS-0300_pilz_pss-4000-safety-controller-pss-4000-r_SBOM-CVE.json,ICS-0300_pilz_pss-4000-safety-controller-pss-4000-r_SBOM.json,ICS-0300,Pilz GmbH,PSS 4000 Safety Controller PSS 4000-R,sis-logic-solver,1,isolated-cell,district-heating,17,5,10,2,7,1,0,0,9.8
ICS-0301_siemens_simatic-s7-1500f-safety-cpu-1518f-4-pn-dp_SBOM-CVE.json,ICS-0301_siemens_simatic-s7-1500f-safety-cpu-1518f-4-pn-dp_SBOM.json,ICS-0301,Siemens AG,SIMATIC S7-1500F Safety CPU 1518F-4 PN/DP,sis-logic-solver,1,control-network,oil-and-gas-midstream,11,4,8,2,4,2,0,0,9.8
ICS-0302_rockwell_guardlogix-safety-controller-5069-l306ers2_SBOM-CVE.json,ICS-0302_rockwell_guardlogix-safety-controller-5069-l306ers2_SBOM.json,ICS-0302,Rockwell Automation,GuardLogix Safety Controller 5069-L306ERS2,sis-logic-solver,1,remote-accessible,pharmaceutical,10,4,7,1,2,4,0,0,9.8
ICS-0303_moxa_mgate-protocol-gateway-5217a_SBOM-CVE.json,ICS-0303_moxa_mgate-protocol-gateway-5217a_SBOM.json,ICS-0303,Moxa Inc.,MGate Protocol Gateway 5217A,protocol-gateway,3.5,remote-accessible,transportation-metro,19,5,11,0,7,2,1,1,8.1
ICS-0304_softing_edgeaggregator-gateway-uagate-si_SBOM-CVE.json,ICS-0304_softing_edgeaggregator-gateway-uagate-si_SBOM.json,ICS-0304,Softing Industrial Automation,edgeAggregator Gateway uaGate SI,protocol-gateway,3.5,dmz-routable,automotive,19,8,17,3,10,3,0,1,9.8
ICS-0305_advantech_ecu-1251-edge-gateway-ecu-4784_SBOM-CVE.json,ICS-0305_advantech_ecu-1251-edge-gateway-ecu-4784_SBOM.json,ICS-0305,"Advantech Co., Ltd.",ECU-1251 Edge Gateway ECU-4784,protocol-gateway,3.5,dmz-routable,semiconductor-fab,19,9,21,7,12,2,0,0,9.8
ICS-0306_phoenix_fl-mguard-security-appliance-centerport_SBOM-CVE.json,ICS-0306_phoenix_fl-mguard-security-appliance-centerport_SBOM.json,ICS-0306,Phoenix Contact,FL MGUARD Security Appliance CENTERPORT,industrial-firewall,3.5,remote-accessible,port-and-logistics,18,4,9,2,6,1,0,0,9.1
ICS-0307_belden_eagle40-industrial-firewall-eagle20_SBOM-CVE.json,ICS-0307_belden_eagle40-industrial-firewall-eagle20_SBOM.json,ICS-0307,Belden / Hirschmann,EAGLE40 Industrial Firewall EAGLE20,industrial-firewall,3.5,dmz-routable,manufacturing-discrete,16,8,16,3,7,6,0,0,9.8
ICS-0308_belden_rsp-managed-switch-rspe37_SBOM-CVE.json,ICS-0308_belden_rsp-managed-switch-rspe37_SBOM.json,ICS-0308,Belden / Hirschmann,RSP Managed Switch RSPE37,industrial-switch,2,remote-accessible,power-transmission,13,5,9,2,7,0,0,0,9.8
ICS-0309_westermo_lynx-dss-managed-switch-redfox-5528_SBOM-CVE.json,ICS-0309_westermo_lynx-dss-managed-switch-redfox-5528_SBOM.json,ICS-0309,Westermo Network Technologies,Lynx DSS Managed Switch RedFox-5528,industrial-switch,2,dmz-routable,chemical,13,5,11,2,7,2,0,0,9.8
ICS-0310_moxa_eds-managed-ethernet-switch-eds-g516e_SBOM-CVE.json,ICS-0310_moxa_eds-managed-ethernet-switch-eds-g516e_SBOM.json,ICS-0310,Moxa Inc.,EDS Managed Ethernet Switch EDS-G516E,industrial-switch,2,control-network,district-heating,13,4,11,1,7,3,0,0,9.8
ICS-0311_siemens_scalance-x-industrial-switch-xm416-4c_SBOM-CVE.json,ICS-0311_siemens_scalance-x-industrial-switch-xm416-4c_SBOM.json,ICS-0311,Siemens AG,SCALANCE X Industrial Switch XM416-4C,industrial-switch,2,control-network,oil-and-gas-upstream,15,7,13,7,3,2,0,1,9.8
ICS-0312_siemens_ruggedcom-rx1500-router-rx5000_SBOM-CVE.json,ICS-0312_siemens_ruggedcom-rx1500-router-rx5000_SBOM.json,ICS-0312,Siemens AG,RUGGEDCOM RX1500 Router RX5000,industrial-router,3.5,isolated-cell,pulp-and-paper,12,5,10,3,4,3,0,0,9.8
